Unnamed: 0.1,Function,cyclomatic_complexity,javadoc_length,tokens,LOC,Unnamed: 0,doc_bin,loc_bin,group,class_name,SPF_Results,SPF_Time
270,"public class SUITABLEPOWER2 {
/**
	 * Round to best 2^
	 */
	public static int suitablePower2(int s)
		{
//		return 128;
		if(s>380) return 512;
		else if(s>192) return 256;
		else if(s>96) return 128;
		else if(s>48) return 64;
		else if(s>24) return 32;
		else if(s>12) return 16;
		else if(s>6) return 8;
		else return 4;
		}
}",8.0,1,4,8,134.0,Short (4-10),Short (6-10),Short (4-10) | Short (6-10),SUITABLEPOWER2,"Inputs: s_1_SYMINT

(381)  --> Return Value: 512
(193)  --> Return Value: 256
(97)  --> Return Value: 128
(49)  --> Return Value: 64
(25)  --> Return Value: 32
(13)  --> Return Value: 16
(7)  --> Return Value: 8
(0)  --> Return Value: 4
",1.5596859455108645
254,"public class SAFEMULTIPLY {
/**
     * Multiply two values throwing an exception if overflow occurs.
     * 
     * @param val1  the first value
     * @param val2  the second value
     * @return the new total
     * @throws ArithmeticException if the value is too big or too small
     */
    public static long safeMultiply(long val1, long val2) {
        if (val2 == 1) {
            return val1;
        }
        if (val2 == 0) {
            return 0;
        }
        long total = val1 * val2;
        if (total / val2 != val1) {
            throw new ArithmeticException
                (""The calculation caused an overflow: "" + val1 + "" * "" + val2);
        }
        return total;
    }
}",4.0,1,9,8,118.0,Short (4-10),Short (6-10),Short (4-10) | Short (6-10),SAFEMULTIPLY,"Inputs: val1_1_SYMINT,val2_2_SYMINT

(-9223372036854775808(don't care),-1l)  --> Return Value: 0
(-9223372036854775808(don't care),0l)  --> Return Value: 0
(-9223372036854775808(don't care),1l)  --> Return Value: 0
(-9223372036854775808(don't care),2l)  --> Return Value: 0
",1.3890862464904783
787,"public class DIGIT {
/**
     * Digit representation for a character
     *
     * @param ch             a character
     * @param radix          radix
     * @param onlyIsoLatin1  iso latin conversion only
     *
     * @return the digit for this character
     */
    public static int digit(final char ch, final int radix, final boolean onlyIsoLatin1) {
        final char maxInRadix = (char)('a' + (radix - 1) - 10);
        final char c          = Character.toLowerCase(ch);

        if (c >= 'a' && c <= maxInRadix) {
            return Character.digit(ch, radix);
        }

        if (Character.isDigit(ch)) {
            if (!onlyIsoLatin1 || ch >= '0' && ch <= '9') {
                return Character.digit(ch, radix);
            }
        }

        return -1;
    }
}",7.0,1,5,8,651.0,Short (4-10),Short (6-10),Short (4-10) | Short (6-10),DIGIT,No path condition,1.387016534805298
420,"public class COUNTDY {
/**
	 * Counts delta y distance (height) between previous and next rings
	 * @param val
	 * @return
	 */

	public static int countDY (int val) {
		int dY = 0;
		if (Math.abs(val) != 4) {
			if (val > 0) {
				dY = 1;
			}
			if (val < 0) {
				dY = -1;
			}
		}
		return dY;
	}
}",4.0,1,10,7,284.0,Short (4-10),Short (6-10),Short (4-10) | Short (6-10),COUNTDY,"Inputs: val_1_SYMINT

(-5)  --> Return Value: -1
(-4)  --> Return Value: 0
(4)  --> Return Value: 0
(1)  --> Return Value: 1
(0)  --> Return Value: 0
",1.5466041564941406
400,"public class ADDEDGE {
/**
     * Unsupported operation. Spanning trees should not be edited.
     * @see prefuse.data.Graph#addEdge(int, int)
     */
    public int addEdge(int s, int t) {
        throw new UnsupportedOperationException(
            ""Changes to graph structure not allowed for spanning trees."");
    }
}",1.0,1,8,2,264.0,Short (4-10),Very Short (2-5),Short (4-10) | Very Short (2-5),ADDEDGE,No path condition,1.306443691253662
684,"public class DISTANCE {
/**
     * Returns the distance between two points.
     *
     * @param x1 the X coordinate of the first specified point
     * @param y1 the Y coordinate of the first specified point
     * @param x2 the X coordinate of the second specified point
     * @param y2 the Y coordinate of the second specified point
     * @return the distance between the two sets of specified
     * coordinates.
     * @since 1.2
     */
    public static double distance(double x1, double y1,
                                  double x2, double y2)
    {
        x1 -= x2;
        y1 -= y2;
        return Math.sqrt(x1 * x1 + y1 * y1);
    }
}",1.0,2,7,3,548.0,Short (4-10),Very Short (2-5),Short (4-10) | Very Short (2-5),DISTANCE,No path condition,1.338076114654541
152,"public class GETTOPSELECTIONPIXEL {
/**
     * Calculate the top-most pixel we can draw the selection into
     *
     * @param childrenTop Top pixel were children can be drawn
     * @param fadingEdgeLength Length of the fading edge in pixels, if present
     * @param rowStart The start of the row that will contain the selection
     * @return The top-most pixel we can draw the selection into
     */
    public int getTopSelectionPixel(int childrenTop, int fadingEdgeLength, int rowStart) {
        // first pixel we can draw the selection into
        int topSelectionPixel = childrenTop;
        if (rowStart > 0) {
            topSelectionPixel += fadingEdgeLength;
        }
        return topSelectionPixel;
    }
}",2.0,1,10,4,16.0,Short (4-10),Very Short (2-5),Short (4-10) | Very Short (2-5),GETTOPSELECTIONPIXEL,"Inputs: childrenTop_1_SYMINT,fadingEdgeLength_2_SYMINT,rowStart_3_SYMINT

(-9223372036854775808(don't care),-9223372036854775808(don't care),1)  --> Return Value: 0
(-9223372036854775808(don't care),-9223372036854775808(don't care),0)  --> Return Value: -9223372036854775808
",1.5969932079315186
748,"public class ISTABLE {
/**
     * Returns true if ""arc"" identifies a table object.
     */
    public boolean isTable(long arc) {

        switch((int)arc) {
            default:
                break;
        }
        return false;
    }
}",2.0,1,8,4,612.0,Short (4-10),Very Short (2-5),Short (4-10) | Very Short (2-5),ISTABLE,No path condition,1.490710735321045
347,"public class SORTABLEINTTOFLOAT {
/**
   * Converts a sortable <code>int</code> back to a <code>float</code>.
   * @see #floatToSortableInt
   */
  public static float sortableIntToFloat(int val) {
    if (val<0) val ^= 0x7fffffff;
    return Float.intBitsToFloat(val);
  }
}",2.0,1,8,2,211.0,Short (4-10),Very Short (2-5),Short (4-10) | Very Short (2-5),SORTABLEINTTOFLOAT,"Inputs: val_1_SYMINT

(-1)  --> Return Value: NaN
(0)  --> Return Value: 0.0
",2.036459445953369
699,"public class NUMBEROFTRAILINGZEROS {
/**
     * Returns the number of zero bits following the lowest-order (""rightmost"")
     * one-bit in the two's complement binary representation of the specified
     * {@code long} value.  Returns 64 if the specified value has no
     * one-bits in its two's complement representation, in other words if it is
     * equal to zero.
     *
     * @param i the value whose number of trailing zeros is to be computed
     * @return the number of zero bits following the lowest-order (""rightmost"")
     *     one-bit in the two's complement binary representation of the
     *     specified {@code long} value, or 64 if the value is equal
     *     to zero.
     * @since 1.5
     */
    public static int numberOfTrailingZeros(long i) {
        // HD, Figure 5-14
        int x, y;
        if (i == 0) return 64;
        int n = 63;
        y = (int)i; if (y != 0) { n = n -32; x = y; } else x = (int)(i>>>32);
        y = x <<16; if (y != 0) { n = n -16; x = y; }
        y = x << 8; if (y != 0) { n = n - 8; x = y; }
        y = x << 4; if (y != 0) { n = n - 4; x = y; }
        y = x << 2; if (y != 0) { n = n - 2; x = y; }
        return n - ((x << 1) >>> 31);
    }
}",7.0,8,68,25,563.0,Very Long (41+),Long (21+),Very Long (41+) | Long (21+),NUMBEROFTRAILINGZEROS,"Inputs: i_1_SYMINT

(-1l)  --> Return Value: 64
(0l)  --> Return Value: 64
(1l)  --> Return Value: 64
",1.613410234451294
