Unnamed: 0.1,Function,cyclomatic_complexity,javadoc_length,tokens,LOC,Unnamed: 0,doc_bin,loc_bin,group,class_name,valid_jqf,failure_jqf,JQF_Time_valid,JQF_Time_failure
23,"public class HEXDIGITMSB0TOINT {
/**
     * Converts a hexadecimal digit into an int using the Msb0 bit ordering.
     *
     * <p>
     * '1' is converted to 8
     * </p>
     *
     * @param hexDigit the hexadecimal digit to convert
     * @return an int equals to {@code hexDigit}
     * @throws IllegalArgumentException if {@code hexDigit} is not a hexadecimal digit
     */
    public static int hexDigitMsb0ToInt(final char hexDigit) {
        switch (hexDigit) {
        case '0':
            return 0x0;
        case '1':
            return 0x8;
        case '2':
            return 0x4;
        case '3':
            return 0xC;
        case '4':
            return 0x2;
        case '5':
            return 0xA;
        case '6':
            return 0x6;
        case '7':
            return 0xE;
        case '8':
            return 0x1;
        case '9':
            return 0x9;
        case 'a':// fall through
        case 'A':
            return 0x5;
        case 'b':// fall through
        case 'B':
            return 0xD;
        case 'c':// fall through
        case 'C':
            return 0x3;
        case 'd':// fall through
        case 'D':
            return 0xB;
        case 'e':// fall through
        case 'E':
            return 0x7;
        case 'f':// fall through
        case 'F':
            return 0xF;
        default:
            throw new IllegalArgumentException(""Cannot interpret '"" + hexDigit + ""' as a hexadecimal digit"");
        }
    }
}",2.0,4,19,42,,Medium (11-20),Long (21+),Medium (11-20) | Long (21+),HEXDIGITMSB0TOINT,"['[9]', '[1]', '[4]', '[6]', '[2]', '[0]', '[5]', '[3]']",['[èŸ›]'],"[2.4079999923706055, 5.184000015258789, 9.194999933242798, 10.279000043869019, 16.727999925613403, 17.73799991607666, 32.40599989891052, 33.312000036239624]",[0.7679998874664307]
177,"public class DEHEXCHAR {
/**
     * Get the hex value of a character (base16).
     * @param c A character between '0' and '9' or between 'A' and 'F' or
     * between 'a' and 'f'.
     * @return  An int between 0 and 15, or -1 if c was not a hex digit.
     */
    public static int dehexchar(char c) {
        if (c >= '0' && c <= '9') {
            return c - '0';
        }
        if (c >= 'A' && c <= 'F') {
            return c - ('A' - 10);
        }
        if (c >= 'a' && c <= 'f') {
            return c - ('a' - 10);
        }
        return -1;
    }
}",7.0,2,12,7,41.0,Medium (11-20),Short (6-10),Medium (11-20) | Short (6-10),DEHEXCHAR,"['[â¼ª]', '[\x00]', '[D]', '[3]', '[b]']",[],"[0.556999921798706, 0.6519999504089355, 4.5959999561309814, 4.704999923706055, 17.72699999809265]",[]
622,"public class ISVALIDCODE {
/**
     * Checks that the type code letter is valid
     * @param aCode Lower-cased type code to validate.
     * @return true if the type code is valid, otherwise false.
     */
    public static boolean isValidCode(char aCode) {

        /* Allowed values for test codes are:
         * (note that UPPERCASE codes, while valid are only processed if the
         * system property IgnoreCodeCase has been set to true)
         *
         * 'u' - update
         * 'c' - count
         * 'e' - exception
         * 'r' - results
         * 'w' - wait
         * 'p' - proceed
         * 's' - silent
         * 'd' - display   (No reason to use upper-case).
         * ' ' - not a test
         */
        switch (aCode) {

            case ' ' :
            case 'r' :
            case 'o' :
            case 'e' :
            case 'c' :
            case 'u' :
            case 's' :
            case 'd' :
            case 'w' :
            case 'p' :
                return true;
        }

        return false;
    }
}",2.0,1,8,27,486.0,Short (4-10),Long (21+),Short (4-10) | Long (21+),ISVALIDCODE,"['[á‰\xa0]', '[r]', '[s]', '[c]', '[u]', '[w]', '[o]', '[ ]', '[p]', '[d]']",[],"[0.812000036239624, 11.632999897003174, 13.075999975204468, 13.450000047683716, 17.799999952316284, 17.95799994468689, 28.341000080108643, 33.66199994087219, 38.26900005340576, 38.27800011634827]",[]
568,"public class ARABICCHARSHAPESDUEL {
/**
     * Returns true if character has duel shaping.
     *
     * @param c The character to test.
     * @return True if the character is duel shaping, false otherwise.
     */
    public static boolean arabicCharShapesDuel(char c) {
        int charVal = c;

        if ((charVal == 0x0626)
         || (charVal == 0x0628)
         || (charVal >= 0x062A && charVal <= 0x062E)
         || (charVal >= 0x0633 && charVal <= 0x063A)
         || (charVal >= 0x0641 && charVal <= 0x0647)
         || (charVal >= 0x0649 && charVal <= 0x064A)
         || (charVal >= 0x0678 && charVal <= 0x0687)
         || (charVal >= 0x069A && charVal <= 0x06BF)
         || (charVal == 0x6C1)
         || (charVal == 0x6CC)
         || (charVal == 0x6CE)
         || (charVal >= 0x06D0 && charVal <= 0x06D1)
         || (charVal >= 0x06FA && charVal <= 0x06FC)) {
            return true;
        }
        return false;
    }
}",22.0,1,7,16,432.0,Short (4-10),Medium (11-20),Short (4-10) | Medium (11-20),ARABICCHARSHAPESDUEL,"['[æ·‹]', '[\x00]', '[Úº]', '[Ù¹]', '[Ø¹]', '[Ù…]', '[ÙŠ]', '[Û»]', '[Û‘]', '[Ø¦]', '[Ø®]', '[ÛŒ]']",[],"[0.7100000381469727, 0.8220000267028809, 1.4509999752044678, 1.8499999046325684, 4.9079999923706055, 6.9019999504089355, 11.079999923706055, 16.861000061035156, 29.09500002861023, 29.73900008201599, 34.66000008583069, 53.0]",[]
787,"public class DIGIT {
/**
     * Digit representation for a character
     *
     * @param ch             a character
     * @param radix          radix
     * @param onlyIsoLatin1  iso latin conversion only
     *
     * @return the digit for this character
     */
    public static int digit(final char ch, final int radix, final boolean onlyIsoLatin1) {
        final char maxInRadix = (char)('a' + (radix - 1) - 10);
        final char c          = Character.toLowerCase(ch);

        if (c >= 'a' && c <= maxInRadix) {
            return Character.digit(ch, radix);
        }

        if (Character.isDigit(ch)) {
            if (!onlyIsoLatin1 || ch >= '0' && ch <= '9') {
                return Character.digit(ch, radix);
            }
        }

        return -1;
    }
}",7.0,1,5,8,651.0,Short (4-10),Short (6-10),Short (4-10) | Short (6-10),DIGIT,"['[ä¿\xad, -2018870824, true]', '[î²¾, 115355600, false]', '[\x00, 0, false]', '[8, 1895975958, false]', '[ê§–, -2024322274, true]', '[8, 1895975958, true]']",[],"[0.8849999904632568, 0.9289999008178711, 0.9960000514984131, 1.8380000591278076, 2.0480000972747803, 3.680000066757202]",[]
170,"public class ISVALIDTOKENCHAR {
/**
     * This function returns TRUE if the character is a valid token character.
     *
     *     token          = 1*<any CHAR except CTLs or separators>
     *
     *      separators     = ""("" | "")"" | ""<"" | "">"" | ""@""
     *                     | "","" | "";"" | "":"" | ""\"" | <"">
     *                     | ""/"" | ""["" | ""]"" | ""?"" | ""=""
     *                     | ""{"" | ""}"" | SP | HT
     *
     *      CTL            = <any US-ASCII control character
     *                       (octets 0 - 31) and DEL (127)>
     *
     *      CHAR           = <any US-ASCII character (octets 0 - 127)>
     *
     * @param c  character to be tested
     *
     * @return Returns TRUE if the character is a valid token character.
     */
    boolean isValidTokenChar(
        char c)
    {
        if ( ( (c >= '\u0000') && (c <='\u0020') ) ||
             ( (c >= '\u003a') && (c <= '\u0040') ) ||
             ( (c >= '\u005b') && (c <= '\u005d') ) ||
             ('\u002c' == c) ||
             ('\u0025' == c) ||
             ('\u0028' == c) ||
             ('\u0029' == c) ||
             ('\u007b' == c) ||
             ('\u007d' == c) ||
             ('\u007f' == c) )
            return false;

        return true;
    }
}",14.0,9,81,12,34.0,Very Long (41+),Medium (11-20),Very Long (41+) | Medium (11-20),ISVALIDTOKENCHAR,"['[ä’»]', '[\x00]', '[Z]', '[#]', '[)]', '[]]', '[:]', '[}]', '[,]', '[{]', '[(]', '[%]']",[],"[0.9179999828338623, 0.9760000705718994, 3.8010001182556152, 4.203999996185303, 4.230999946594238, 5.855999946594238, 5.875, 6.145999908447266, 17.63100004196167, 24.167999982833862, 32.914000034332275, 55.736000061035156]",[]
28,"public class GREATESTCOMMONDIVISOR {
/**
     * Gets the greatest common divisor of the absolute value of
     * two numbers, using the ""binary gcd"" method which avoids
     * division and modulo operations.  See Knuth 4.5.2 algorithm B.
     * This algorithm is due to Josef Stein (1961).
     *
     * @param u  a non-zero number
     * @param v  a non-zero number
     * @return the greatest common divisor, never zero
     */
    public static int greatestCommonDivisor(int u, int v) {
        // From Commons Math:
        if (u == 0 || v == 0) {
            if (u == Integer.MIN_VALUE || v == Integer.MIN_VALUE) {
                throw new ArithmeticException(""overflow: gcd is 2^31"");
            }
            return Math.abs(u) + Math.abs(v);
        }
        // if either operand is abs 1, return 1:
        if (Math.abs(u) == 1 || Math.abs(v) == 1) {
            return 1;
        }
        // keep u and v negative, as negative integers range down to
        // -2^31, while positive numbers can only be as large as 2^31-1
        // (i.e. we can't necessarily negate a negative number without
        // overflow)
        if (u > 0) {
            u = -u;
        } // make u negative
        if (v > 0) {
            v = -v;
        } // make v negative
        // B1. [Find power of 2]
        int k = 0;
        while ((u & 1) == 0 && (v & 1) == 0 && k < 31) { // while u and v are both even...
            u /= 2;
            v /= 2;
            k++; // cast out twos.
        }
        if (k == 31) {
            throw new ArithmeticException(""overflow: gcd is 2^31"");
        }
        // B2. Initialize: u and v have been divided by 2^k and at least
        // one is odd.
        int t = (u & 1) == 1 ? v : -(u / 2)/* B3 */;
        // t negative: u was odd, v may be even (t replaces v)
        // t positive: u was even, v is odd (t replaces u)
        do {
            /* assert u<0 && v<0; */
            // B4/B3: cast out twos from t.
            while ((t & 1) == 0) { // while t is even.
                t /= 2; // cast out twos
            }
            // B5 [reset max(u,v)]
            if (t > 0) {
                u = -t;
            } else {
                v = t;
            }
            // B6/B3. at this point both u and v should be odd.
            t = (v - u) / 2;
            // |u| larger: t positive (replace u)
            // |v| larger: t negative (replace v)
        } while (t != 0);
        return -u * (1 << k); // gcd is u*2^k
    }
}",16.0,4,36,31,,Long (21-40),Long (21+),Long (21-40) | Long (21+),GREATESTCOMMONDIVISOR,"['[-19574934, -905361544]', '[-1427755414, 1534555787]', '[1339972752, 1668859297]', '[318183018, -2100869256]', '[0, 0]', '[-19574934, -892158496]', '[1103999659, 1183623936]', '[740095480, -1825800764]', '[-1932177558, -905877919]', '[2130511413, 1056445933]', '[-30029718, -905370615]', '[13979498, 0]', '[106, 589824]', '[106, -905969664]', '[-19574934, -133609608]', '[-1980887408, 111079448]', '[106, -905951488]', '[-1715204752, -2087918224]', '[15073280, 1526726656]', '[11776, 1526726656]', '[1339972752, 161]', '[128, 589824]', '[11776, 30208]', '[171, 43776]', '[11776, 7936]', '[-419147861, 1]']",[],"[0.15000009536743164, 0.19099998474121094, 0.2109999656677246, 0.23200011253356934, 0.26200008392333984, 0.2820000648498535, 0.3529999256134033, 0.3640000820159912, 0.37199997901916504, 0.3840000629425049, 0.4140000343322754, 0.6180000305175781, 0.6989998817443848, 0.812000036239624, 0.9219999313354492, 1.053999900817871, 1.24399995803833, 1.4690001010894775, 2.2279999256134033, 2.609999895095825, 2.947999954223633, 4.681999921798706, 6.019999980926514, 7.680000066757202, 8.506999969482422, 32.66300010681152]",[]
511,"public class INCOMPLETEGAMMA {
/**
	 * Returns the incomplete gamma ratio I(x,alpha) where x is the upper limit
	 * of the integration and alpha is the shape parameter.
	 * 
	 * @param x
	 *            upper limit of integration
	 * @param alpha
	 *            shape parameter
	 * @param ln_gamma_alpha
	 *            the log gamma function for alpha
	 * @return the incomplete gamma ratio
	 */
	public static double incompleteGamma(double x, double alpha,
			double ln_gamma_alpha) {
		// (1) series expansion if (alpha>x || x<=1)
		// (2) continued fraction otherwise
		// RATNEST FORTRAN by
		// Bhattacharjee GP (1970) The incomplete gamma integral. Applied
		// Statistics,
		// 19: 285-287 (AS32)

		double accurate = 1e-8, overflow = 1e30;
		double factor, gin, rn, a, b, an, dif, term;
		double pn0, pn1, pn2, pn3, pn4, pn5;

		if (x == 0.0) {
			return 0.0;
		}
		if (x < 0.0 || alpha <= 0.0) {
			throw new IllegalArgumentException(""Arguments out of bounds"");
		}

		factor = Math.exp(alpha * Math.log(x) - x - ln_gamma_alpha);

		if (x > 1 && x >= alpha) {
			// continued fraction
			a = 1 - alpha;
			b = a + x + 1;
			term = 0;
			pn0 = 1;
			pn1 = x;
			pn2 = x + 1;
			pn3 = x * b;
			gin = pn2 / pn3;

			do {
				a++;
				b += 2;
				term++;
				an = a * term;
				pn4 = b * pn2 - an * pn0;
				pn5 = b * pn3 - an * pn1;

				if (pn5 != 0) {
					rn = pn4 / pn5;
					dif = Math.abs(gin - rn);
					if (dif <= accurate) {
						if (dif <= accurate * rn) {
							break;
						}
					}

					gin = rn;
				}
				pn0 = pn2;
				pn1 = pn3;
				pn2 = pn4;
				pn3 = pn5;
				if (Math.abs(pn4) >= overflow) {
					pn0 /= overflow;
					pn1 /= overflow;
					pn2 /= overflow;
					pn3 /= overflow;
				}
			} while (true);
			gin = 1 - factor * gin;
		} else {
			// series expansion
			gin = 1;
			term = 1;
			rn = alpha;
			do {
				rn++;
				term *= x / rn;
				gin += term;
			} while (term > accurate);
			gin *= factor / alpha;
		}
		return gin;
	}
}",12.0,5,33,53,375.0,Long (21-40),Long (21+),Long (21-40) | Long (21+),INCOMPLETEGAMMA,"['[0.8251776152306158, 0.370318021297957, 0.17116481563627928]', '[0.39256042554617687, 0.7446360544039918, 0.5780085887676074]', '[0.0, 0.0, 0.0]', '[1.3709068298339844E-6, 0.37011718750000944, 0.0]', '[0.011041110098816254, 0.370318021297957, 0.6711648117758935]']","['[0.8251776099205017, 0.0, 0.17116165161335117]']","[0.7829999923706055, 0.815000057220459, 0.8550000190734863, 1.0079998970031738, 1.1089999675750732]",[0.937000036239624]
164,"public class GETMASK {
/**
     * Calculate bit mask for a given number of bits. The mask should enable to
     * make a bitwise and to the given number of bits.
     * @param numOfBits number of bits to calculate mask for.
     * @return bit mask
     */
    public static int getMask(int numOfBits) {
        int mask = 0x00;

        switch (numOfBits) {
        case 1:
            mask = 0x01;
            break;
        case 2:
            mask = 0x03;
            break;
        case 3:
            mask = 0x07;
            break;
        case 4:
            mask = 0x0F;
            break;
        case 5:
            mask = 0x1F;
            break;
        case 6:
            mask = 0x3F;
            break;
        case 7:
            mask = 0x7F;
            break;
        case 8:
            mask = 0xFF;
            break;
        }
        return mask;
    }
}",2.0,2,24,27,28.0,Long (21-40),Long (21+),Long (21-40) | Long (21+),GETMASK,"['[1994145609]', '[0]', '[5]', '[4]', '[2]']",[],"[0.8080000877380371, 0.8670001029968262, 7.33899998664856, 10.130000114440918, 49.74600005149841]",[]
26,"public class INTTOHEXDIGITMSB0 {
/**
     * Converts the 4 lsb of an int to a hexadecimal digit encoded using the Msb0 bit ordering.
     *
     * <p>
     * 0 returns '0'
     * </p>
     * <p>
     * 1 returns '8'
     * </p>
     * <p>
     * 10 returns '5' and so on...
     * </p>
     *
     * @param nibble the 4 bits to convert
     * @return a hexadecimal digit representing the 4 lsb of {@code nibble}
     * @throws IllegalArgumentException if {@code nibble < 0} or {@code nibble > 15}
     */
    public static char intToHexDigitMsb0(final int nibble) {
        switch (nibble) {
        case 0x0:
            return '0';
        case 0x1:
            return '8';
        case 0x2:
            return '4';
        case 0x3:
            return 'c';
        case 0x4:
            return '2';
        case 0x5:
            return 'a';
        case 0x6:
            return '6';
        case 0x7:
            return 'e';
        case 0x8:
            return '1';
        case 0x9:
            return '9';
        case 0xA:
            return '5';
        case 0xB:
            return 'd';
        case 0xC:
            return '3';
        case 0xD:
            return 'b';
        case 0xE:
            return '7';
        case 0xF:
            return 'f';
        default:
            throw new IllegalArgumentException(""nibble value not between 0 and 15: "" + nibble);
        }
    }
}",2.0,10,35,35,,Long (21-40),Long (21+),Long (21-40) | Long (21+),INTTOHEXDIGITMSB0,[],['[1912603126]'],[],[0.5710000991821289]
431,"public class CONTAINS {
/**
     * Returns whether the given coordinates are on the line defined by (x1,y1)
     * and (x2,y2) within the given distance.
     * 
     * @param x x component of point being tested
     * @param y y component of point being tested
     * @param x1 x component of start point of line segment
     * @param y1 y component of start point of line segment
     * @param x2 x component of end point of line segment
     * @param y2 y component of end point of line segment
     * @param min whether the point should be constrained to ""after"" the start
     *            of the segment
     * @param max whether the point should be constrained to ""before"" the end of
     *            the segment
     * @param distance distance from line acceptable as ""touching""
     * @return whether the point (x,y) is near enough to the given line
     */
    public static boolean contains(final double x, final double y, final double x1, final double y1, final double x2,
            final double y2, final boolean min, final boolean max, final double distance) {
        double dx = x2 - x1;
        double dy = y2 - y1;

        // If line is a point then bail out
        if (dx == 0 && dy == 0) {
            return false;
        }

        final double dx2 = dx * dx;
        final double dy2 = dy * dy;

        // distance along segment as a ratio or the (x1,y1)->(x2,y2) vector
        final double p;
        if (dx != 0) {
            p = ((x - x1) / dx + dy * (y - y1) / dx2) / (1 + dy2 / dx2);
        }
        else {
            p = ((y - y1) / dy + dx * (x - x1) / dy2) / (1 + dx2 / dy2);
        }

        // Point is not ""beside"" the segment and it's been disallowed, bail.
        if (min && p < 0 || max && p > 1.0) {
            return false;
        }

        dx = p * dx + x1 - x;
        dy = p * dy + y1 - y;

        final double len = dx * dx + dy * dy;
        return len < distance;
    }
}",8.0,4,23,26,295.0,Long (21-40),Long (21+),Long (21-40) | Long (21+),CONTAINS,"['[0.04151526075489986, 0.4985895807528401, 0.997550563857586, 0.09447003357756645, 0.9228831905460928, 0.5222366329508346, false, false, 0.4858034703478121]', '[0.04151526075998224, 0.19683177212097125, 0.3309158073224684, 0.04341008174577565, 0.13419182855778, 0.5222366441939796, true, false, 0.21075488660186348]', '[0.04151526075489986, 0.4985895807528401, 0.9975505675828763, 0.33269966422217156, 0.9228852829921299, 0.4326234654910903, false, true, 0.5049944537844229]', '[0.04151524708769738, 0.1534778679394474, 0.06416663086703844, 0.09447009651839411, 0.9228851799476039, 0.27223849997640914, false, true, 0.4409241550358671]', '[0.2651480601003787, 0.9985895852382163, 0.8322300194963028, 0.9292744601257619, 0.922883192408738, 0.45446495671472387, true, false, 0.36675840751331856]', '[1.4721231345049546E-8, 0.25000000173686987, 0.0, 7.200241088867188E-4, 0.0, 7.676135282963514E-10, false, false, 0.4853515628322863]', '[2.0317081350640365E-14, 0.0, 0.0, 0.0, 0.0, 0.0, false, false, 0.0]']",[],"[0.11999988555908203, 0.15400004386901855, 0.18799996376037598, 0.2109999656677246, 0.2369999885559082, 0.755000114440918, 3.424999952316284]",[]
679,"public class GETHIGHBIT {
/**
     * Returns the index of the high bit in value (assuming le, actually
     * power of 2 >= value). value must be positive.
     */
    public static int getHighBit(int value) {
        if (value <= 0) {
            return -32;
        }

        int bit = 0;

        if (value >= 1 << 16) {
            value >>= 16;
            bit += 16;
        }

        if (value >= 1 << 8) {
            value >>= 8;
            bit += 8;
        }

        if (value >= 1 << 4) {
            value >>= 4;
            bit += 4;
        }

        if (value >= 1 << 2) {
            value >>= 2;
            bit += 2;
        }

        if (value >= 1 << 1) {
            bit += 1;
        }

        return bit;
    }
}",7.0,2,21,18,543.0,Long (21-40),Medium (11-20),Long (21-40) | Medium (11-20),GETHIGHBIT,"['[-1289403542]', '[813864042]', '[174552497]', '[1565541327]', '[2441984]', '[17258]']",[],"[-0.009000062942504883, 0.04999995231628418, 0.06200003623962402, 0.0820000171661377, 0.1510000228881836, 0.20199990272521973]",[]
591,"public class ISNUMERIC {
/**
     * Indicates whether the given SQL data type is a numberic type.
     *
     * @param type one of the constants from <code>java.sql.Types</code>
     * @return <code>true</code> if the given type is <code>NUMERIC</code>,'
     *         <code>DECIMAL</code>, <code>BIT</code>, <code>TINYINT</code>,
     *         <code>SMALLINT</code>, <code>INTEGER</code>, <code>BIGINT</code>,
     *         <code>REAL</code>, <code>DOUBLE</code>, or <code>FLOAT</code>;
     *         <code>false</code> otherwise
     */
    public boolean isNumeric(int type) {
        switch (type) {
            case java.sql.Types.NUMERIC:
            case java.sql.Types.DECIMAL:
            case java.sql.Types.BIT:
            case java.sql.Types.TINYINT:
            case java.sql.Types.SMALLINT:
            case java.sql.Types.INTEGER:
            case java.sql.Types.BIGINT:
            case java.sql.Types.REAL:
            case java.sql.Types.DOUBLE:
            case java.sql.Types.FLOAT:
                return true;
            default:
                return false;
        }
    }
}",2.0,5,23,14,455.0,Long (21-40),Medium (11-20),Long (21-40) | Medium (11-20),ISNUMERIC,"['[232817336]', '[0]', '[14]', '[1]', '[11]', '[12]', '[7]', '[6]']",[],"[0.0409998893737793, 0.1770000457763672, 3.9519999027252197, 8.760999917984009, 20.694999933242798, 28.046000003814697, 35.229000091552734, 55.89400005340576]",[]
77,"public class SFEXACT {
/**
         * Calculates exact cases for the complementary probability
         * {@code P[D_n^+ >= x]} the one-sided one-sample Kolmogorov-Smirnov distribution.
         *
         * <p>Exact cases handle x not in [0, 1]. It is assumed n is positive.
         *
         * @param x Statistic.
         * @param n Sample size (assumed to be positive).
         * @return \(P(D_n^+ &ge; x)\)
         */
        public static double sfExact(double x, int n) {
            if (n * x * x >= 372.5 || x >= 1) {
                // p would underflow, or x is out of the domain
                return 0;
            }
            if (x <= 0) {
                // edge-of, or out-of, the domain
                return 1;
            }
            if (n == 1) {
                return x;
            }
            // x <= 1/n
            // [1] Equation (33)
            final double nx = n * x;
            if (nx <= 1) {
                // 1 - x (1+x)^(n-1): here x may be small so use log1p
                return 1 - x * Math.exp((n - 1) * Math.log1p(x));
            }
            // 1 - 1/n <= x < 1
            // [1] Equation (16)
            if (n - 1 <= nx) {
                // (1-x)^n: here x > 0.5 and 1-x is exact
                return Math.pow(1 - x, n);
            }
            return -1;
        }
}",7.0,3,30,12,,Long (21-40),Medium (11-20),Long (21-40) | Medium (11-20),SFEXACT,"['[0.005647678245270238, 1633416375]', '[0.3246308079828729, -973838171]', '[0.0, 0]', '[1.9222497940063477E-6, 1627389952]', '[4.1868020161928143E-10, 1]', '[0.7500000041439744, 3]']",[],"[0.07200002670288086, 0.1119999885559082, 0.12199997901916504, 0.37599992752075195, 4.947999954223633, 45.76300001144409]",[]
355,"public class BINROOT {
/**
     * Bin root - a binary search for a square root.
     * I wrote this purely to check my recollection
     * of how this kind of search can be used to invert
     * functions.
     */

    public static double binRoot(double x) {
        double eps = 0.0001; // accuracy
        // do a binary search for it
        // find the square root of x using a binary search
        double lower = 0.0;
        double upper = x;
        double mid = 0.0;


        for (int i = 0; i < 100; i++) {
            mid = (lower + upper) / 2;
            // each time, if mid is too big
            // fix lower to mid
            // else fix upper to mid

            double cur = mid * mid;
            if (Math.abs(x - cur) < eps) {
                // System.out.println(""Converged to "" + cur + "" in "" + i + "" iterations"");
                return mid;
            }

            if (cur < x) // mid too small
                lower = mid;
            else // mid too big
                upper = mid;
        }
        return mid;
    }
}",4.0,4,30,14,219.0,Long (21-40),Medium (11-20),Long (21-40) | Medium (11-20),BINROOT,"['[0.6011774190461203]', '[1.9371509552001953E-7]', '[0.9999180381439053]', '[0.9999447425236124]']",[],"[0.9230000972747803, 1.0069999694824219, 22.79699993133545, 56.49300003051758]",[]
204,"public class CHECKDOUBLEPRECISE {
/**
	 * Checks a double value is double precise. If value is 2.1, then return
	 * true; if value is 2.1000000001 or 2.099999999999, then return false.
	 * 
	 * @param dValue
	 * @return if precise
	 */
	public static boolean checkDoublePrecise( double dValue )
	{
		if ( dValue - (int) dValue == 0 )
		{
			return true;
		}
		String sValue = String.valueOf( dValue );
		if ( sValue.length( ) < 8 )
		{
			return true;
		}
		int iPoint = sValue.indexOf( '.' );
		int iZero = sValue.lastIndexOf( ""00000000"" ); //$NON-NLS-1$
		if ( iZero >= iPoint )
		{
			return false;
		}
		int iNine = sValue.lastIndexOf( ""99999999"" ); //$NON-NLS-1$
		if ( iNine >= iPoint )
		{
			return false;
		}
		return true;
	}
}",5.0,2,23,13,68.0,Long (21-40),Medium (11-20),Long (21-40) | Medium (11-20),CHECKDOUBLEPRECISE,"['[0.4735775420699807]', '[0.0]', '[0.75]', '[0.2500000000000143]']",[],"[0.39299988746643066, 0.4869999885559082, 2.2669999599456787, 2.328000068664551]",[]
129,"public class VALIDATELENGTHS {
/**
     * Validate the parameter array lengths are either 1 or n. Returns the maximum length (n).
     *
     * <p>Note: It is assumed lengths of 1 can be expanded to length n using an array fill
     * operation.
     *
     * @param lengths the lengths
     * @return n
     * @throws IllegalArgumentException If a length is between 1 and n.
     */
    static int validateLengths(int... lengths) {
        int max = 0;
        for (final int l : lengths) {
            max = max < l ? l : max;
        }
        // Validate
        for (final int l : lengths) {
            if (l != 1 && l != max) {
                throw new IllegalArgumentException(
                    ""Invalid parameter array length: "" + l +
                    "". Lengths must by either 1 or the maximum ("" + max + "")."");
            }
        }
        return max;
    }
}",5.0,3,33,12,,Long (21-40),Medium (11-20),Long (21-40) | Medium (11-20),VALIDATELENGTHS,"['[1440193179]', '[0]']",['[-1100100025]'],"[0.09100008010864258, 0.13100004196166992]",[0.039999961853027344]
125,"public class GETDEVIANCEPART {
/**
     * A part of the deviance portion of the saddle point approximation.
     * <p>
     * References:
     * <ol>
     * <li>Catherine Loader (2000). ""Fast and Accurate Computation of Binomial
     * Probabilities."". <a target=""_blank""
     * href=""http://www.herine.net/stat/papers/dbinom.pdf"">
     * http://www.herine.net/stat/papers/dbinom.pdf</a></li>
     * </ol>
     *
     * <p>Note: This function has been modified for integer {@code x}.</p>
     *
     * @param x Value at which the function is evaluated.
     * @param mu Average.
     * @return a part of the deviance.
     */
    static double getDeviancePart(int x, double mu) {
        if (Math.abs(x - mu) < 0.1 * (x + mu)) {
            final double d = x - mu;
            double v = d / (x + mu);
            double s1 = v * d;
            double s = Double.NaN;
            double ej = 2.0 * x * v;
            v *= v;
            int j = 1;
            while (s1 != s) {
                s = s1;
                ej *= v;
                s1 = s + ej / ((j * 2) + 1);
                ++j;
            }
            return s1;
        } else if (x == 0) {
            return mu;
        }
        return x * Math.log(x / mu) + mu - x;
    }
}",4.0,10,39,17,,Long (21-40),Medium (11-20),Long (21-40) | Medium (11-20),GETDEVIANCEPART,"['[-84103277, 0.4890020769611173]', '[0, 0.0]']",[],"[0.5889999866485596, 0.7620000839233398]",[]
